STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WV03,WV20
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/15/1999,,,4.47,1803,1802,1.97,,,,81,88,73,363,,350,350,,,0,,31.1,36.9,,,1,1,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/16/1999,,,3.8,1445,1444,0.06,,,,83,92,73,434,,300,300,,,0,,19.9,23.9,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/17/1999,,,10.29,1616,1616,0,,,,82,91,73,646,,90,90,,,0,,21,23.9,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/18/1999,,,11.18,1401,1307,0.01,,,,82,89,74,249,,90,90,,,0,,19.9,23.9,,,1,,1,,,,,1,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/19/1999,,,8.28,1838,1838,0.47,,,,83,89,77,141,,100,100,,,0,,17.9,21.9,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/20/1999,,,6.71,1816,1815,1.38,,,,78,82,73,0,,110,110,,,0,,25.1,28,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/21/1999,,,7.61,1128,1127,0.41,,,,80,86,74,139,,150,140,,,0,,21,30,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/22/1999,,,10.51,1025,1024,0.34,,,,83,90,76,323,,160,170,,,0,,21.9,30,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/23/1999,,,10.07,1507,1047,0.2,,,,83,90,76,435,,150,190,,,0,,21,25.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/24/1999,,,8.5,1612,1616,0.07,,,,84,91,77,536,,100,100,,,0,,17.9,21.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/25/1999,,,11.63,1030,1030,0.03,,,,85,92,77,323,,170,170,,,0,,23,28,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/26/1999,,,11.86,1613,1452,0.01,,,,85,91,78,339,,150,140,,,0,,21,25.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/27/1999,,,14.32,1655,1619,0,,,,86,91,80,467,,150,140,,,0,,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/28/1999,,,13.2,1735,1734,0,,,,85,91,79,625,,150,150,,,0,,21.9,25.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/29/1999,,,11.41,1448,1535,0,,,,84,91,77,650,,130,130,,,0,,19.9,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",6/30/1999,,,13.65,859,1705,0,,,,85,92,78,672,,180,150,,,0,,23,25.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/1/1999,,,14.99,1515,1535,0,,,,86,92,79,618,,150,140,,,0,,25.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/2/1999,,,12.3,1400,1400,0.18,,,,85,92,77,433,,120,120,,,0,,23.9,31.1,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/3/1999,,,13.2,2047,2046,0.21,,,,84,91,77,338,,110,110,,,0,,30,34.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/4/1999,,,6.93,850,850,0.77,,,,80,86,73,122,,150,150,,,0,,25.1,31.1,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/5/1999,,,8.05,1633,1632,0.02,,,,83,91,74,512,,130,140,,,0,,19.9,21.9,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/6/1999,,,3.58,1517,1511,0.05,,,,83,93,73,521,,230,240,,,0,,17.9,21.9,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/7/1999,,,4.25,1704,1401,0.05,,,,83,91,74,380,,50,110,,,0,,15,17,,,,,1,,,,,,,1,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/8/1999,,,6.71,1820,1736,0,,,,83,92,73,576,,150,140,,,0,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/9/1999,,,8.28,1605,1407,0,,,,83,92,73,641,,140,130,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/10/1999,,,6.71,1740,1722,0,,,,82,88,76,73,,130,140,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/11/1999,,,7.38,1604,1603,0.03,,,,84,93,75,518,,190,190,,,0,,16.1,23,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/12/1999,,,6.04,1507,1507,0,,,,82,93,71,560,,90,90,,,0,,17.9,21,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/13/1999,,,7.83,1757,1805,0,,,,84,93,74,715,,150,140,,,0,,17,19.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/14/1999,,,11.41,1849,1810,0,,,,83,93,72,748,,140,140,,,0,,21,29.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/15/1999,,,9.84,1246,1256,0,,,,83,93,72,786,,160,130,,,0,,19.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/16/1999,,,7.83,1617,1631,0,,,,83,93,72,603,,130,130,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/17/1999,,,8.28,1349,1347,0.59,,,,81,87,75,208,,170,160,,,0,,23,28,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/18/1999,,,7.16,1308,946,0.13,,,,82,90,74,392,,40,180,,,0,,17,21,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/19/1999,,,5.59,1610,1554,0.06,,,,82,90,74,467,,100,130,,,0,,16.1,21,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/20/1999,,,5.82,1515,1511,0.32,,,,80,88,72,230,,190,190,,,0,,17.9,21.9,,,1,,1,,,,,,,1,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/21/1999,,,6.26,1126,1125,0.55,,,,81,89,73,350,,210,210,,,0,,29.1,36.9,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/22/1999,,,8.5,1747,1735,0,,,,83,92,74,770,,130,130,,,0,,16.1,21,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/23/1999,,,5.82,1635,1341,0,,,,83,94,71,751,,140,110,,,0,,14.1,21,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/24/1999,,,5.59,944,932,0,,,,80,90,69,354,,200,190,,,0,,12.1,14.1,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/25/1999,,,8.72,1804,1616,0.11,,,,84,93,74,696,,140,130,,,0,,17.9,23,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/26/1999,,,10.74,1712,1713,0,,,,83,93,73,728,,140,140,,,0,,21.9,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/27/1999,,,9.4,1624,1620,0,,,,84,93,75,643,,150,130,,,0,,21,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/28/1999,,,8.72,1625,1546,0,,,,84,94,73,710,,130,110,,,0,,19.9,25.9,,,1,1,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/29/1999,,,10.51,1901,1905,0,,,,84,94,73,757,,150,150,,,0,,19.9,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/30/1999,,,12.08,1751,1614,0,,,,84,95,73,754,,140,130,,,0,,21.9,28,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",7/31/1999,,,11.63,1628,1729,0,,,,85,94,76,792,,140,140,,,0,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/1/1999,,,10.07,1618,1623,0,,,,85,94,76,695,,140,130,,,0,,19.9,23,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/2/1999,,,6.26,1720,1446,0,,,,84,95,72,745,,140,100,,,0,,15,19.9,,,1,,,,,,,,,,,1,,,,,,,1,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/3/1999,,,4.92,1632,1631,0,,,,84,94,73,702,,140,140,,,0,,15,17.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/4/1999,,,5.14,1547,1545,0,,,,84,96,72,741,,100,90,,,0,,15,17.9,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/5/1999,,,6.04,1532,1546,0,,,,84,98,69,736,,100,100,,,0,,17.9,21,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/6/1999,,,6.26,1601,1600,0,,,,84,97,71,671,,110,110,,,0,,17,25.1,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/7/1999,,,7.16,1818,1818,0,,,,85,98,71,637,,130,130,,,0,,19.9,21.9,,,1,1,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/8/1999,,,10.29,1647,1904,0,,,,85,97,73,687,,130,140,,,0,,21,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/9/1999,,,11.41,1729,1456,0,,,,86,98,73,774,,140,120,,,0,,21,25.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/10/1999,,,12.97,1541,1642,0,,,,86,98,74,757,,130,150,,,0,,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/11/1999,,,13.65,1645,1447,0,,,,87,97,76,741,,150,150,,,0,,25.1,30,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/12/1999,,,15.66,1525,1817,0,,,,88,98,78,707,,150,160,,,0,,25.9,31.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/13/1999,,,14.32,1856,947,0,,,,87,99,74,769,,160,190,,,0,,25.1,33.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/14/1999,,,9.17,1649,1745,0,,,,88,101,74,744,,140,140,,,0,,17.9,21,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/15/1999,,,7.38,1540,1558,0,,,,84,98,70,715,,110,100,,,0,,17,21,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/16/1999,,,10.74,1453,1552,0,,,,83,95,71,701,,100,100,,,0,,23,25.9,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/17/1999,,,7.38,1553,511,0.78,,,,84,92,76,609,,100,140,,,0,,21,23.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/18/1999,,,5.82,1640,1604,0,,,,84,95,73,660,,110,110,,,0,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/19/1999,,,5.82,1717,1716,0,,,,85,97,73,704,,130,130,,,0,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/20/1999,,,7.38,1652,1636,0,,,,86,100,72,700,,140,140,,,0,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/21/1999,,,7.83,1555,1555,0,,,,85,96,73,356,,120,120,,,0,,21,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/22/1999,,,21.92,2026,2350,4.56,,,,78,82,74,0,,50,90,,,0,,45,55,,,1,1,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/23/1999,,,24.38,524,523,2.04,,,,78,83,73,54,,140,150,,,0,,45,53.9,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/24/1999,,,11.63,204,203,0.21,,,,81,88,74,524,,170,170,,,0,,23,25.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/25/1999,,,6.26,1742,1357,0,,,,83,89,77,603,,130,120,,,0,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/26/1999,,,7.16,1400,1351,0,,,,84,90,77,645,,90,90,,,0,,16.1,17.9,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/27/1999,,,6.71,1721,1446,0,,,,86,94,77,675,,140,110,,,0,,16.1,19.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/28/1999,,,6.49,1648,1427,0,,,,84,91,76,600,,130,90,,,0,,15,17.9,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/29/1999,,,4.25,1657,1657,0,,,,85,95,75,715,,150,150,,,0,,12.1,13,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/30/1999,,,4.7,1930,1934,0,,,,86,96,75,720,,160,160,,,0,,10.1,10.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",8/31/1999,,,5.82,1442,1429,0,,,,83,93,73,635,,100,100,,,0,,17,21.9,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/1/1999,,,4.92,1409,1255,0,,,,82,90,74,539,,130,170,,,0,,14.1,19.9,,,1,,1,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/2/1999,,,6.26,1753,1307,0,,,,83,92,74,644,,140,90,,,0,,15,23,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/3/1999,,,7.83,1728,1727,0,,,,83,91,75,479,,120,120,,,0,,19.9,21.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/4/1999,,,9.84,1118,1118,0,,,,85,91,78,512,,110,110,,,0,,23.9,28,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/5/1999,,,8.5,1519,1528,0.16,,,,84,91,76,455,,130,140,,,0,,31.1,38,,,,,1,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/6/1999,,,5.59,1350,1350,0.2,,,,82,89,75,214,,110,110,,,0,,21.9,23,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/7/1999,,,5.59,1701,622,0.22,,,,83,91,74,490,,130,220,,,0,,14.1,17,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/8/1999,,,4.7,1401,1403,0.03,,,,84,91,76,232,,190,200,,,0,,15,16.1,,,,,1,,,,,,,1,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/9/1999,,,3.8,1712,1719,0,,,,84,94,74,623,,170,170,,,0,,13,14.1,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/10/1999,,,5.82,1427,1459,0,,,,84,92,75,555,,140,160,,,0,,14.1,16.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/11/1999,,,8.28,1639,1713,0,,,,82,91,73,597,,130,120,,,0,,17.9,21,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/12/1999,,,7.38,1320,1320,0,,,,82,90,73,473,,140,150,,,0,,19.9,23,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/13/1999,,,6.04,1526,1546,0,,,,80,92,68,565,,100,100,,,0,,16.1,19.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/14/1999,,,8.5,724,1057,0,,,,82,91,73,526,,30,50,,,0,,16.1,19.9,,,1,,1,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/15/1999,,,6.71,1445,1445,0,,,,81,91,71,521,,90,80,,,0,,15,17,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/16/1999,,,8.05,1623,1639,0,,,,80,91,68,717,,90,110,,,0,,17.9,21.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/17/1999,,,7.38,1449,1257,0,,,,78,90,66,659,,90,110,,,0,,17.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/18/1999,,,5.59,1718,1633,0,,,,78,89,67,651,,110,110,,,0,,15,17,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/19/1999,,,5.37,1633,1455,0,,,,79,91,66,660,,90,100,,,0,,14.1,16.1,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/20/1999,,,6.71,1631,1332,0,,,,79,95,63,669,,100,90,,,0,,14.1,19.9,,,1,,,,,,,1,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/21/1999,,,13.42,2327,2342,0,,,,81,92,69,695,,20,20,,,0,,25.1,30,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/22/1999,,,10.51,2355,2354,0,,,,72,83,60,388,,20,20,,,0,,23.9,29.1,,,,,,,,,,,,,,,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/23/1999,,,6.49,1717,1626,0,,,,71,85,56,706,,120,130,,,0,,14.1,16.1,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/24/1999,,,8.05,1628,1606,0,,,,74,89,59,683,,130,130,,,0,,17.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/25/1999,,,10.96,1449,1448,0,,,,78,89,67,394,,170,170,,,0,,25.1,30,,,,,1,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/26/1999,,,10.29,1243,1242,0,,,,81,91,71,540,,150,150,,,0,,21.9,28,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/27/1999,,,10.29,1432,1114,0,,,,81,92,70,634,,140,150,,,0,,21,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/28/1999,,,7.16,1309,1308,0.9,,,,80,87,72,238,,110,120,,,0,,17,21.9,,,1,,1,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/29/1999,,,14.99,545,544,2.37,,,,71,80,61,0,,10,10,,,0,,36.9,45,,,1,,1,,,,,,,,1,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",9/30/1999,,,7.61,1141,1043,0,,,,70,79,60,598,,40,40,,,0,,14.1,17,,,,,,,,,,1,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/1/1999,,,6.71,1641,1640,0,,,,72,82,62,653,,100,100,,,0,,15,17,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/2/1999,,,6.71,1506,1658,0,,,,77,88,66,577,,100,100,,,0,,17,17.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/3/1999,,,8.72,1726,1726,0,,,,81,88,74,598,,100,100,,,0,,17.9,21,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/4/1999,,,12.53,1337,1310,0,,,,82,90,74,420,,60,60,,,0,,21,25.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/5/1999,,,10.74,750,716,0,,,,78,87,69,681,,20,20,,,0,,21,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/6/1999,,,8.5,1148,1152,0,,,,76,85,66,683,,30,20,,,0,,17,21.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/7/1999,,,6.71,1514,1414,0,,,,73,85,60,690,,130,90,,,0,,15,17.9,,,,,,,,,,,,,,,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/8/1999,,,6.93,1545,740,0,,,,77,89,64,455,,120,340,,,0,,19.9,23.9,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/9/1999,,,7.61,1252,1606,0,,,,81,92,69,565,,330,320,,,0,,15,17,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/10/1999,,,8.05,1133,1214,0,,,,77,88,65,419,,20,40,,,0,,15,17.9,,,1,1,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/11/1999,,,7.16,1425,1424,0.28,,,,80,88,71,232,,20,20,,,0,,30,34.9,,,1,,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/12/1999,,,6.93,1731,923,0,,,,80,89,70,617,,110,10,,,0,,14.1,17,,,1,,,,,,,,,,,1,,,,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/13/1999,,,8.95,1417,1312,0.06,,,,76,83,68,144,,50,60,,,0,,23.9,28,,,1,1,,,,,,,,,,1,,,1,,,,,,
USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",10/14/1999,,,8.5,1507,1507,0,,,,79,87,71,591,,100,100,,,0,,17,19.9,,,1,,,,,,,,,,,1,,,,,,,,,
